,gameId,playId,nflId,motionSinceLineset,inMotionAtBallSnap,wasRunningRoute,wasTargettedReceiver,down,yardsToGo,offenseFormation,receiverAlignment,pff_passCoverage,absoluteYardlineNumber,y,topOfLine,bottomOfLine,position,Unnamed: 0,safetyTop,safetyBottom
183,2022092503,1622,47879,False,False,1.0,0,3,10,SHOTGUN,2x1,Cover-1,55,21.19,27.01,20.38,TE,5177.0,1.0,2.0
184,2022092503,2984,47879,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-1,35,23.09,31.49,24.69,TE,5219.0,1.0,2.0
185,2022092503,3006,47879,False,False,1.0,1,3,9,SHOTGUN,3x1,Cover-1,35,36.53,31.63,24.56,TE,5220.0,2.0,1.0
186,2022100202,100,47879,True,True,1.0,1,3,9,SHOTGUN,2x2,Cover-2,84,14.58,30.29,23.21,TE,7074.0,2.0,2.0
187,2022100202,223,47879,True,False,1.0,0,1,10,SHOTGUN,2x1,Cover-2,67,26.9,33.06,26.14,TE,7077.0,1.0,2.0
188,2022100202,266,47879,False,False,1.0,0,3,7,SHOTGUN,2x2,Cover-1,64,36.04,33.25,26.11,TE,7079.0,2.0,2.0
189,2022100202,835,47879,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,88,35.07,27.06,20.13,TE,7099.0,2.0,1.0
190,2022100202,857,47879,True,True,1.0,1,2,10,SHOTGUN,2x2,Cover-3,88,20.22,27.03,19.97,TE,7100.0,2.0,1.0
191,2022100202,1966,47879,False,False,1.0,0,1,10,SHOTGUN,3x1,Quarters,96,8.36,33.83,26.86,TE,7126.0,2.0,2.0
192,2022100202,3621,47879,False,False,1.0,0,1,10,EMPTY,3x2,Cover-3,90,34.88,26.97,19.8,TE,7173.0,1.0,2.0
193,2022100202,3666,47879,False,False,1.0,1,3,2,SHOTGUN,2x2,Cover-1,82,37.21,33.08,26.06,TE,7175.0,1.0,2.0
194,2022101610,55,47879,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-2,85,29.3,27.86,20.07,TE,9713.0,1.0,1.0
195,2022101610,79,47879,False,False,1.0,0,2,11,I_FORM,2x1,Cover-6 Right,86,28.87,27.1,20.0,TE,9714.0,1.0,1.0
196,2022101610,731,47879,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,59,18.91,27.24,8.55,TE,9737.0,1.0,1.0
197,2022101610,807,47879,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,46,16.15,27.01,20.42,TE,9740.0,1.0,1.0
198,2022101610,904,47879,False,False,1.0,0,1,13,SHOTGUN,2x2,Quarters,85,37.33,33.54,26.69,TE,9743.0,2.0,0.0
199,2022101610,1327,47879,False,False,1.0,0,2,4,SHOTGUN,2x2,Cover-2,53,35.07,33.52,18.59,TE,9756.0,1.0,1.0
200,2022101610,1448,47879,True,False,1.0,0,2,3,SHOTGUN,3x1,Cover-0,107,32.03,26.86,20.42,TE,9760.0,2.0,0.0
201,2022101610,1470,47879,False,False,1.0,0,3,3,SHOTGUN,2x2,Cover-0,107,16.52,27.39,20.5,TE,9761.0,1.0,1.0
202,2022101610,1607,47879,False,False,1.0,0,1,10,EMPTY,3x2,Quarters,41,16.01,36.46,20.61,TE,9766.0,1.0,1.0
203,2022101610,1650,47879,True,False,1.0,0,3,7,SHOTGUN,2x1,Cover-1,44,21.62,27.4,20.55,TE,9768.0,1.0,2.0
204,2022101610,3064,47879,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,35,18.99,27.34,20.7,TE,9809.0,1.0,1.0
205,2022101610,3088,47879,True,False,1.0,0,2,6,SINGLEBACK,2x2,Cover-2,39,35.1,33.19,26.68,TE,9810.0,1.0,1.0
206,2022101610,3112,47879,False,False,1.0,0,1,10,I_FORM,2x1,Cover-2,46,28.66,27.17,20.63,TE,9811.0,1.0,1.0
207,2022101610,3226,47879,True,False,1.0,0,4,3,SHOTGUN,3x1,Cover-1,56,31.99,28.54,21.73,TE,9815.0,1.0,1.0
208,2022101610,3497,47879,True,False,1.0,0,1,10,EMPTY,3x2,Quarters,86,24.11,32.92,26.14,TE,9823.0,1.0,1.0
209,2022101610,3542,47879,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-1,75,16.02,26.74,19.8,TE,9825.0,1.0,2.0
210,2022101610,3706,47879,False,False,1.0,0,1,10,I_FORM,2x1,Cover-2,86,24.53,32.76,26.09,TE,9830.0,1.0,1.0
211,2022101610,3793,47879,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,75,38.94,31.74,25.01,TE,9834.0,1.0,1.0
212,2022101610,3843,47879,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-0,67,14.25,26.9,19.8,TE,9836.0,1.0,2.0
213,2022101610,3975,47879,False,False,1.0,1,2,12,SHOTGUN,2x2,Cover-1 Double,24,17.36,26.84,19.94,TE,9841.0,1.0,2.0
214,2022103012,116,47879,False,False,1.0,0,3,4,EMPTY,3x2,Cover-3 Seam,41,14.08,30.38,23.19,TE,12934.0,1.0,1.0
215,2022103012,546,47879,True,False,1.0,1,2,1,I_FORM,2x1,Cover-0,109,32.36,32.86,26.72,TE,12951.0,2.0,0.0
216,2022103012,2951,47879,False,False,1.0,0,2,14,EMPTY,3x2,Cover-3,58,38.14,30.36,23.09,TE,13012.0,1.0,1.0
217,2022110606,65,47879,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,55,22.29,32.5,23.85,TE,15190.0,1.0,1.0
218,2022110606,98,47879,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,97,15.04,27.65,20.38,TE,15191.0,1.0,1.0
219,2022110606,287,47879,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,57,17.6,27.53,19.06,TE,15198.0,2.0,1.0
220,2022110606,330,47879,False,False,1.0,0,3,5,EMPTY,3x2,Cover-1,62,18.55,33.53,26.54,TE,15200.0,1.0,1.0
221,2022110606,378,47879,False,False,1.0,1,2,4,SINGLEBACK,2x2,Quarters,79,24.58,33.79,26.71,TE,15202.0,1.0,1.0
222,2022110606,423,47879,False,False,1.0,1,1,10,SINGLEBACK,2x2,Cover-3,85,25.01,33.45,26.8,TE,15204.0,1.0,2.0
223,2022110606,968,47879,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3 Seam,71,28.88,27.11,19.78,TE,15218.0,1.0,1.0
224,2022110606,1193,47879,False,False,1.0,0,2,6,EMPTY,3x2,Cover-3,99,36.03,30.38,22.95,TE,15226.0,1.0,1.0
225,2022110606,1315,47879,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,54,35.2,33.33,26.2,TE,15230.0,1.0,1.0
226,2022110606,1780,47879,False,False,1.0,0,1,10,EMPTY,4x1,Quarters,85,16.97,27.12,19.72,TE,15243.0,1.0,1.0
227,2022110606,1835,47879,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,53,35.27,33.22,26.02,TE,15245.0,1.0,1.0
228,2022110606,3059,47879,False,False,1.0,0,2,14,EMPTY,4x1,Cover-3,64,36.24,33.04,25.89,TE,15283.0,1.0,1.0
229,2022110606,3081,47879,False,False,1.0,0,3,14,EMPTY,3x2,Quarters,64,23.79,33.02,26.2,TE,15284.0,1.0,1.0
230,2022090800,56,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover 6-Left,85,8.25,32.87,26.35,WR,1837.0,1.0,2.0
231,2022090800,212,52536,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-1,44,43.24,32.45,25.65,WR,1843.0,1.0,1.0
232,2022090800,236,52536,True,True,1.0,1,3,1,I_FORM,2x1,Cover-3,36,35.27,30.83,25.19,WR,1844.0,1.0,1.0
233,2022090800,550,52536,False,False,1.0,0,2,3,SHOTGUN,2x2,Cover-3 Seam,94,11.33,32.51,25.85,WR,1854.0,1.0,1.0
234,2022090800,569,52536,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-3,95,10.38,32.57,25.86,WR,1855.0,1.0,1.0
235,2022090800,617,52536,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-3,74,14.89,26.68,20.3,WR,1857.0,2.0,1.0
236,2022090800,721,52536,False,False,1.0,0,2,7,SHOTGUN,2x2,Cover-3,39,8.66,32.55,25.46,WR,1860.0,1.0,1.0
237,2022090800,1030,52536,False,False,1.0,1,3,2,SHOTGUN,2x2,Cover-3,50,42.03,27.25,20.58,WR,1868.0,0.0,2.0
238,2022090800,1102,52536,True,False,1.0,0,2,6,SHOTGUN,3x1,Quarters,85,10.45,33.32,26.54,WR,1869.0,1.0,1.0
239,2022090800,1504,52536,False,False,1.0,0,2,8,SHOTGUN,2x2,Cover-3,37,44.82,30.22,23.65,WR,1883.0,1.0,1.0
240,2022090800,2184,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3 Seam,32,43.64,26.62,20.12,WR,1901.0,1.0,1.0
241,2022090800,2208,52536,False,False,1.0,0,2,3,SHOTGUN,3x1,Cover-3,25,44.01,32.5,25.85,WR,1902.0,1.0,1.0
242,2022090800,2527,52536,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3 Seam,88,44.55,26.85,20.2,WR,1912.0,1.0,1.0
243,2022090800,2572,52536,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-3 Seam,76,43.19,26.88,14.49,WR,1914.0,1.0,1.0
244,2022090800,2688,52536,False,False,1.0,1,3,7,SHOTGUN,2x2,Cover-3,57,38.7,27.04,20.59,WR,1917.0,1.0,1.0
245,2022090800,2733,52536,False,False,1.0,0,2,4,SHOTGUN,3x1,Red Zone,106,38.16,27.33,20.3,WR,1919.0,1.0,1.0
246,2022090800,2934,52536,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-3 Seam,51,9.48,33.24,26.67,WR,1926.0,1.0,2.0
247,2022090800,2979,52536,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-6 Right,57,42.22,27.52,20.73,WR,1928.0,1.0,1.0
248,2022092503,56,52536,False,False,1.0,0,1,10,EMPTY,3x2,Cover-0,35,45.17,32.92,26.77,WR,5128.0,0.0,2.0
249,2022092503,80,52536,False,False,1.0,0,1,10,I_FORM,2x1,Cover-3,63,15.98,27.7,20.71,WR,5129.0,1.0,1.0
250,2022092503,164,52536,False,False,1.0,0,2,12,SHOTGUN,2x2,Cover-3,80,9.15,36.48,26.83,WR,5131.0,0.0,2.0
251,2022092503,188,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover 6-Left,94,43.37,28.06,17.98,WR,5132.0,1.0,1.0
252,2022092503,813,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,35,17.4,30.43,24.04,WR,5149.0,1.0,1.0
253,2022092503,837,52536,False,False,1.0,0,2,3,SHOTGUN,2x1,Cover-3,42,15.19,27.64,20.76,WR,5150.0,1.0,1.0
254,2022092503,890,52536,False,False,1.0,0,2,2,SINGLEBACK,2x2,Cover-1,58,10.72,33.01,26.8,WR,5152.0,1.0,1.0
255,2022092503,972,52536,False,False,1.0,1,2,9,SHOTGUN,3x1,Cover-2,73,39.46,33.65,24.13,WR,5155.0,2.0,0.0
256,2022092503,994,52536,False,False,1.0,0,3,9,SHOTGUN,2x2,Cover-0,73,11.54,33.46,26.72,WR,5156.0,3.0,0.0
257,2022092503,1111,52536,False,False,1.0,0,1,9,I_FORM,2x1,Red Zone,19,34.4,26.58,20.53,WR,5159.0,1.0,1.0
258,2022092503,1157,52536,False,False,1.0,0,3,8,SHOTGUN,3x1,Cover-0,18,45.24,26.94,20.84,WR,5161.0,0.0,2.0
259,2022092503,1482,52536,False,False,1.0,1,1,10,SHOTGUN,3x1,Cover-3,85,45.77,29.93,20.81,WR,5171.0,2.0,0.0
260,2022092503,1578,52536,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,55,44.03,27.14,20.32,WR,5175.0,2.0,0.0
261,2022092503,1622,52536,False,False,1.0,0,3,10,SHOTGUN,2x1,Cover-1,55,42.96,27.01,20.38,WR,5177.0,1.0,2.0
262,2022092503,1994,52536,True,False,1.0,0,3,4,SHOTGUN,3x1,Cover-6 Right,59,9.44,32.25,25.64,WR,5188.0,1.0,1.0
263,2022092503,2491,52536,False,False,1.0,0,1,10,SINGLEBACK,2x1,Cover-2,73,10.9,28.17,20.82,WR,5204.0,0.0,2.0
264,2022092503,2538,52536,False,False,1.0,1,3,1,SHOTGUN,3x1,Cover-1,82,37.12,27.62,20.91,WR,5206.0,0.0,1.0
265,2022092503,2984,52536,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-1,35,40.44,31.49,24.69,WR,5219.0,1.0,2.0
266,2022092503,3006,52536,False,False,1.0,0,3,9,SHOTGUN,3x1,Cover-1,35,7.95,31.63,24.56,WR,5220.0,2.0,1.0
267,2022092503,3550,52536,False,False,1.0,0,1,5,SHOTGUN,2x2,Cover-2,33,36.03,45.49,20.46,WR,5235.0,1.0,1.0
268,2022100202,100,52536,False,False,1.0,0,3,9,SHOTGUN,2x2,Cover-2,84,43.75,30.29,23.21,WR,7074.0,2.0,2.0
269,2022100202,223,52536,False,False,1.0,0,1,10,SHOTGUN,2x1,Cover-2,67,18.02,33.06,26.14,WR,7077.0,1.0,2.0
270,2022100202,266,52536,False,False,1.0,0,3,7,SHOTGUN,2x2,Cover-1,64,8.91,33.25,26.11,WR,7079.0,2.0,2.0
271,2022100202,366,52536,True,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3,33,21.08,32.93,26.06,WR,7082.0,1.0,2.0
272,2022100202,835,52536,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,88,14.51,27.06,20.13,WR,7099.0,2.0,1.0
273,2022100202,857,52536,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3,88,42.85,27.03,19.97,WR,7100.0,2.0,1.0
274,2022100202,1942,52536,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-6 Right,82,10.27,33.59,26.73,WR,7125.0,2.0,2.0
275,2022100202,1966,52536,False,False,1.0,0,1,10,SHOTGUN,3x1,Quarters,96,46.16,33.83,26.86,WR,7126.0,2.0,2.0
276,2022100202,2637,52536,False,False,1.0,0,1,10,SINGLEBACK,2x2,Quarters,30,39.39,33.46,26.96,WR,7144.0,1.0,2.0
277,2022100202,3621,52536,False,False,1.0,0,1,10,EMPTY,3x2,Cover-3,90,7.46,26.97,19.8,WR,7173.0,1.0,2.0
278,2022100202,3666,52536,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-1,82,9.86,33.08,26.06,WR,7175.0,1.0,2.0
279,2022100901,74,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,108,36.28,27.08,19.93,WR,9096.0,1.0,1.0
280,2022100901,254,52536,False,False,1.0,0,2,16,SHOTGUN,2x2,Cover-2,37,9.57,33.18,26.0,WR,9099.0,1.0,1.0
281,2022100901,278,52536,False,False,1.0,1,3,20,SHOTGUN,3x1,Cover-2,41,8.13,33.36,26.25,WR,9100.0,2.0,1.0
282,2022100901,1099,52536,False,False,1.0,0,3,11,EMPTY,3x2,Cover-6 Right,43,39.46,33.72,26.67,WR,9124.0,1.0,1.0
283,2022100901,1149,52536,False,False,1.0,0,2,8,SHOTGUN,3x1,Cover 6-Left,71,14.67,36.94,20.48,WR,9126.0,1.0,1.0
284,2022100901,1178,52536,False,False,1.0,1,1,10,I_FORM,2x1,Cover-1,89,10.04,33.66,26.71,WR,9127.0,1.0,1.0
285,2022100901,1748,52536,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3 Seam,33,9.41,33.24,26.99,WR,9143.0,1.0,1.0
286,2022100901,1828,52536,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-2,56,16.93,33.73,26.74,WR,9146.0,1.0,1.0
287,2022100901,1852,52536,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,69,44.63,33.64,26.75,WR,9147.0,1.0,1.0
288,2022100901,1943,52536,False,False,1.0,0,3,5,SHOTGUN,3x1,Bracket,86,16.35,33.53,26.87,WR,9150.0,2.0,0.0
289,2022100901,2618,52536,False,False,1.0,0,2,5,SHOTGUN,2x1,Cover-1,39,10.44,33.16,26.23,WR,9164.0,1.0,1.0
290,2022100901,2727,52536,False,False,1.0,0,1,1,SHOTGUN,2x1,Cover-0,11,46.16,28.44,23.43,WR,9165.0,1.0,1.0
291,2022101610,55,52536,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-2,85,14.13,27.86,20.07,WR,9713.0,1.0,1.0
292,2022101610,79,52536,False,False,1.0,1,2,11,I_FORM,2x1,Cover-6 Right,86,14.76,27.1,20.0,WR,9714.0,1.0,1.0
293,2022101610,129,52536,False,False,1.0,0,2,1,I_FORM,3x1,Cover-2,55,8.54,32.97,24.45,WR,9716.0,1.0,1.0
294,2022101610,701,52536,False,,1.0,0,1,10,SINGLEBACK,2x2,Cover-3 Seam,90,10.82,34.75,26.24,WR,9736.0,1.0,1.0
295,2022101610,807,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,46,14.88,27.01,20.42,WR,9740.0,1.0,1.0
296,2022101610,904,52536,False,False,1.0,0,1,13,SHOTGUN,2x2,Quarters,85,39.11,33.54,26.69,WR,9743.0,2.0,0.0
297,2022101610,1448,52536,False,False,1.0,1,2,3,SHOTGUN,3x1,Cover-0,107,14.69,26.86,20.42,WR,9760.0,2.0,0.0
298,2022101610,1470,52536,False,False,1.0,0,3,3,SHOTGUN,2x2,Cover-0,107,44.88,27.39,20.5,WR,9761.0,1.0,1.0
299,2022101610,1607,52536,False,False,1.0,1,1,10,EMPTY,3x2,Quarters,41,44.82,36.46,20.61,WR,9766.0,1.0,1.0
300,2022101610,1650,52536,False,False,1.0,1,3,7,SHOTGUN,2x1,Cover-1,44,14.79,27.4,20.55,WR,9768.0,1.0,2.0
301,2022101610,2208,52536,False,False,1.0,1,1,10,SHOTGUN,2x1,Cover-1,76,8.29,27.54,20.6,WR,9783.0,2.0,1.0
302,2022101610,2744,52536,False,False,1.0,0,2,5,SHOTGUN,2x2,Quarters,75,9.79,33.54,26.67,WR,9799.0,1.0,1.0
303,2022101610,3064,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,35,45.14,27.34,20.7,WR,9809.0,1.0,1.0
304,2022101610,3088,52536,False,False,1.0,0,2,6,SINGLEBACK,2x2,Cover-2,39,9.65,33.19,26.68,WR,9810.0,1.0,1.0
305,2022101610,3112,52536,False,False,1.0,0,1,10,I_FORM,2x1,Cover-2,46,9.91,27.17,20.63,WR,9811.0,1.0,1.0
306,2022101610,3226,52536,False,False,1.0,0,4,3,SHOTGUN,3x1,Cover-1,56,33.71,28.54,21.73,WR,9815.0,1.0,1.0
307,2022101610,3497,52536,False,False,1.0,0,1,10,EMPTY,3x2,Quarters,86,38.69,32.92,26.14,WR,9823.0,1.0,1.0
308,2022101610,3542,52536,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-1,75,46.45,26.74,19.8,WR,9825.0,1.0,2.0
309,2022101610,3706,52536,False,False,1.0,0,1,10,I_FORM,2x1,Cover-2,86,44.45,32.76,26.09,WR,9830.0,1.0,1.0
310,2022101610,3793,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Cover-2,75,17.95,31.74,25.01,WR,9834.0,1.0,1.0
311,2022101610,3843,52536,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-0,67,33.85,26.9,19.8,WR,9836.0,1.0,2.0
312,2022101610,3894,52536,False,False,1.0,0,2,10,EMPTY,3x2,Quarters,56,14.7,26.92,19.91,WR,9838.0,1.0,1.0
313,2022101610,3975,52536,False,False,1.0,0,2,12,SHOTGUN,2x2,Cover-1 Double,24,35.98,26.84,19.94,WR,9841.0,1.0,2.0
314,2022103012,116,52536,False,False,1.0,1,3,4,EMPTY,3x2,Cover-3 Seam,41,38.97,30.38,23.19,WR,12934.0,1.0,1.0
315,2022103012,546,52536,False,False,1.0,0,2,1,I_FORM,2x1,Cover-0,109,38.75,32.86,26.72,WR,12951.0,2.0,0.0
316,2022103012,2951,52536,False,False,1.0,0,2,14,EMPTY,3x2,Cover-3,58,15.36,30.36,23.09,WR,13012.0,1.0,1.0
317,2022103012,3301,52536,False,False,1.0,0,2,3,SHOTGUN,2x2,Cover-3 Seam,77,11.51,30.06,23.04,WR,13025.0,1.0,1.0
318,2022110606,65,52536,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,55,44.4,32.5,23.85,WR,15190.0,1.0,1.0
319,2022110606,98,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,97,43.39,27.65,20.38,WR,15191.0,1.0,1.0
320,2022110606,287,52536,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,57,35.53,27.53,19.06,WR,15198.0,2.0,1.0
321,2022110606,330,52536,False,False,1.0,0,3,5,EMPTY,3x2,Cover-1,62,39.89,33.53,26.54,WR,15200.0,1.0,1.0
322,2022110606,378,52536,False,False,1.0,0,2,4,SINGLEBACK,2x2,Quarters,79,39.13,33.79,26.71,WR,15202.0,1.0,1.0
323,2022110606,423,52536,False,False,1.0,0,1,10,SINGLEBACK,2x2,Cover-3,85,44.37,33.45,26.8,WR,15204.0,1.0,2.0
324,2022110606,870,52536,False,False,1.0,0,1,10,SINGLEBACK,3x1,Cover 6-Left,35,37.76,30.63,20.65,WR,15215.0,2.0,1.0
325,2022110606,968,52536,False,False,1.0,0,2,10,SHOTGUN,2x2,Cover-3 Seam,71,12.0,27.11,19.78,WR,15218.0,1.0,1.0
326,2022110606,1193,52536,False,False,1.0,0,2,6,EMPTY,3x2,Cover-3,99,10.46,30.38,22.95,WR,15226.0,1.0,1.0
327,2022110606,1241,52536,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-3,89,9.69,33.32,25.99,WR,15228.0,1.0,1.0
328,2022110606,1315,52536,True,False,1.0,0,1,10,SHOTGUN,2x2,Cover-1,54,10.21,33.33,26.2,WR,15230.0,1.0,1.0
329,2022110606,1780,52536,False,False,1.0,1,1,10,EMPTY,4x1,Quarters,85,44.0,27.12,19.72,WR,15243.0,1.0,1.0
330,2022110606,1835,52536,False,False,1.0,0,1,10,SHOTGUN,2x2,Quarters,53,10.63,33.22,26.02,WR,15245.0,1.0,1.0
331,2022110606,2629,52536,False,False,1.0,0,1,10,I_FORM,2x1,Cover-3,62,43.76,31.58,24.63,WR,15270.0,1.0,1.0
332,2022110606,3081,52536,False,False,1.0,0,3,14,EMPTY,3x2,Quarters,64,39.71,33.02,26.2,WR,15284.0,1.0,1.0
333,2022090800,212,42818,False,False,1.0,0,2,9,SHOTGUN,2x2,Cover-1,44,8.24,32.45,25.65,WR,1843.0,1.0,1.0
334,2022090800,1102,42818,True,False,1.0,0,2,6,SHOTGUN,3x1,Quarters,85,20.94,33.32,26.54,WR,1869.0,1.0,1.0
335,2022090800,2208,42818,False,False,1.0,0,2,3,SHOTGUN,3x1,Cover-3,25,20.91,32.5,25.85,WR,1902.0,1.0,1.0
336,2022091900,69,42818,False,,1.0,0,1,10,SHOTGUN,3x1,Cover-3,85,41.63,26.69,19.86,WR,2063.0,1.0,1.0
337,2022091900,137,42818,False,False,1.0,0,2,10,SHOTGUN,2x1,Cover-2,65,42.16,30.2,23.0,WR,2066.0,2.0,1.0
338,2022091900,786,42818,True,True,1.0,0,2,10,I_FORM,2x1,Cover-2,69,38.79,26.84,20.12,WR,2085.0,2.0,1.0
339,2022091900,877,42818,False,False,1.0,0,2,10,SHOTGUN,2x2,Quarters,50,9.87,33.13,26.25,WR,2087.0,1.0,1.0
340,2022091900,922,42818,False,False,1.0,0,4,1,SHOTGUN,3x1,Cover-3,41,37.79,32.77,26.79,WR,2089.0,1.0,2.0
341,2022091900,1687,42818,False,,1.0,0,1,10,SHOTGUN,2x2,Cover-1,97,9.38,31.06,24.27,WR,2110.0,1.0,2.0
342,2022091900,2236,42818,False,,1.0,0,3,9,SHOTGUN,2x2,Cover-3,89,39.47,33.1,26.3,WR,2119.0,1.0,1.0
343,2022091900,2289,42818,False,,1.0,0,2,1,SHOTGUN,2x2,Cover-2,64,42.61,26.93,20.48,WR,2121.0,2.0,1.0
344,2022091900,2849,42818,False,,1.0,0,1,10,SHOTGUN,2x2,Cover-3,44,9.86,32.72,26.07,WR,2136.0,1.0,2.0
345,2022092503,890,42818,True,False,1.0,1,2,2,SINGLEBACK,2x2,Cover-1,58,33.75,33.01,26.8,WR,5152.0,1.0,1.0
346,2022110606,287,42818,True,True,1.0,1,1,10,SINGLEBACK,2x2,Cover-3,57,37.75,27.53,19.06,WR,15198.0,2.0,1.0
347,2022110606,330,42818,False,False,1.0,0,3,5,EMPTY,3x2,Cover-1,62,8.74,33.53,26.54,WR,15200.0,1.0,1.0
348,2022090800,212,52494,False,False,1.0,1,2,9,SHOTGUN,2x2,Cover-1,44,31.75,32.45,25.65,RB,1843.0,1.0,1.0
349,2022090800,236,52494,False,False,1.0,0,3,1,I_FORM,2x1,Cover-3,36,29.5,30.83,25.19,RB,1844.0,1.0,1.0
350,2022090800,1030,52494,False,False,1.0,0,3,2,SHOTGUN,2x2,Cover-3,50,26.19,27.25,20.58,RB,1868.0,0.0,2.0
351,2022090800,1102,52494,True,False,1.0,1,2,6,SHOTGUN,3x1,Quarters,85,33.43,33.32,26.54,RB,1869.0,1.0,1.0
352,2022090800,2572,52494,False,False,1.0,1,2,9,SHOTGUN,2x2,Cover-3 Seam,76,20.4,26.88,14.49,RB,1914.0,1.0,1.0
353,2022090800,2934,52494,True,False,1.0,1,1,10,SHOTGUN,2x1,Cover-3 Seam,51,27.61,33.24,26.67,RB,1926.0,1.0,2.0
354,2022090800,2979,52494,False,False,1.0,0,3,4,SHOTGUN,2x2,Cover-6 Right,57,26.29,27.52,20.73,RB,1928.0,1.0,1.0
355,2022091900,786,52494,False,False,1.0,0,2,10,I_FORM,2x1,Cover-2,69,23.75,26.84,20.12,RB,2085.0,2.0,1.0
356,2022091900,922,52494,False,False,1.0,1,4,1,SHOTGUN,3x1,Cover-3,41,32.36,32.77,26.79,RB,2089.0,1.0,2.0
357,2022092503,1622,52494,False,False,1.0,0,3,10,SHOTGUN,2x1,Cover-1,55,22.29,27.01,20.38,RB,5177.0,1.0,2.0
358,2022092503,3550,52494,False,False,1.0,0,1,5,SHOTGUN,2x2,Cover-2,33,20.39,45.49,20.46,RB,5235.0,1.0,1.0
359,2022100901,1748,52494,True,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3 Seam,33,27.72,33.24,26.99,RB,9143.0,1.0,1.0
360,2022100901,1852,52494,False,False,1.0,0,1,10,SHOTGUN,3x1,Cover-3,69,32.33,33.64,26.75,RB,9147.0,1.0,1.0
361,2022100901,1943,52494,False,False,1.0,0,3,5,SHOTGUN,3x1,Bracket,86,32.55,33.53,26.87,RB,9150.0,2.0,0.0
362,2022090800,236,53079,False,False,1.0,0,3,1,I_FORM,2x1,Cover-3,36,29.37,30.83,25.19,FB,1844.0,1.0,1.0
363,2022090800,2572,53079,True,True,1.0,0,2,9,SHOTGUN,2x2,Cover-3 Seam,76,14.49,26.88,14.49,FB,1914.0,1.0,1.0
364,2022091900,786,53079,False,False,1.0,1,2,10,I_FORM,2x1,Cover-2,69,26.09,26.84,20.12,FB,2085.0,2.0,1.0
365,2022092503,164,53079,False,False,1.0,1,2,12,SHOTGUN,2x2,Cover-3,80,36.48,36.48,26.83,FB,5131.0,0.0,2.0
366,2022092503,188,53079,False,False,1.0,1,1,10,SHOTGUN,2x2,Cover 6-Left,94,17.98,28.06,17.98,FB,5132.0,1.0,1.0
367,2022092503,972,53079,False,False,1.0,0,2,9,SHOTGUN,3x1,Cover-2,73,24.13,33.65,24.13,FB,5155.0,2.0,0.0
